State,DODAAC,Station Name (LEA),Station Active Flag,Station Type,Book Type,Property Status,Property Number,Requisition Number,NSN,Item Name,Quantity,Serial Number,Serial Number Required Flag,Image Count,Requisition Date,Ship Date,Last Inventory Date,DEMIL Code,DEMIL IC,DTID,UI,Unit Cost,Total Cost
NJ,2YTHWM,MONMOUTH COUNTY SHERIFF DEPT,Y,State,TRACKED,ASSIGNED,14101NJ00049,2YTHWM-4028-1768,2410-00-185-9794,"TRACTOR,FULL TRACKED,LOW  SPEED",1,61G1029,N,4,13-Apr-14,20-Feb-14,15-Oct-14,A,1,W81J8X33100001,Each,#########,"$106,190.00 "
NJ,2YTHWM,MONMOUTH COUNTY SHERIFF DEPT,Y,State,TRACKED,ASSIGNED,14261NJ00002,2YTHWM-4238-2181,2320-01-107-7155,"TRUCK,UTILITY",1,14316,Y,3,19-Sep-14,4-Sep-14,19-Sep-14,Q,3,W56PHT42340004,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTHWM,MONMOUTH COUNTY SHERIFF DEPT,Y,State,TRACKED,ASSIGNED,14261NJ00003,2YTHWM-4238-2183,2320-01-107-7155,"TRUCK,UTILITY",1,4153,Y,3,19-Sep-14,4-Sep-14,19-Sep-14,Q,3,W56PHT42340012,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTHWM,MONMOUTH COUNTY SHERIFF DEPT,Y,State,TRACKED,ASSIGNED,14261NJ00004,2YTHWM-4238-2184,2320-01-107-7155,"TRUCK,UTILITY",1,560847,Y,3,19-Sep-14,4-Sep-14,19-Sep-14,Q,3,W56PHT42340007,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTHWM,MONMOUTH COUNTY SHERIFF DEPT,Y,State,TRACKED,ASSIGNED,14261NJ00001,2YTHWM-4239-2781,2310-DS-PAS-SMOT,PASSENGER MOTOR VEHICLES,1,137FA84383E203545,N,3,18-Sep-14,4-Sep-14,18-Sep-14,A,,W56PHT33040003,Each,#########,"$127,000.00 "
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00072,W52H09-0165-B485,1005-00-589-1271,M14 ASSAULT RIFLE,1,1038210,Y,1,24-Apr-14,8-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00069,W52H09-0165-B485,1005-00-589-1271,M14 ASSAULT RIFLE,1,1180661A,Y,1,24-Apr-14,8-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00065,W52H09-0165-B485,1005-00-589-1271,M14 ASSAULT RIFLE,1,1207073,Y,2,24-Apr-14,8-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00073,W52H09-0165-B485,1005-00-589-1271,M14 ASSAULT RIFLE,1,1362577,Y,1,24-Apr-14,8-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00077,W52H09-0165-B485,1005-00-589-1271,M14 ASSAULT RIFLE,1,339303A,Y,2,24-Apr-14,8-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00074,W52H09-0165-B485,1005-00-589-1271,M14 ASSAULT RIFLE,1,919225A,Y,1,24-Apr-14,8-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00071,W52H09-8264-B498,1005-00-589-1271,M14 ASSAULT RIFLE,1,109620,Y,1,24-Apr-14,3-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00075,W52H09-8264-B498,1005-00-589-1271,M14 ASSAULT RIFLE,1,1364937,Y,1,24-Apr-14,3-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00067,W52H09-8264-B498,1005-00-589-1271,M14 ASSAULT RIFLE,1,1512432X,Y,1,24-Apr-14,3-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00063,W52H09-8264-B498,1005-00-589-1271,M14 ASSAULT RIFLE,1,180667,Y,1,24-Apr-14,3-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00076,W52H09-8264-B498,1005-00-589-1271,M14 ASSAULT RIFLE,1,230508A,Y,5,24-Apr-14,3-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHX0,MONROE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00078,W52H09-8264-B498,1005-00-589-1271,M14 ASSAULT RIFLE,1,377734,Y,1,24-Apr-14,3-Oct-08,7-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00047,W52H09-4237-B493,1005-00-073-9421,M16 ASSAULT RIFLE,1,5325004,Y,1,22-Apr-14,20-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00048,W52H09-4237-B493,1005-00-073-9421,M16 ASSAULT RIFLE,1,5333640,Y,1,22-Apr-14,20-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14117NJ00001,W52H09-8265-B475,1005-00-073-9421,M16 ASSAULT RIFLE,1,4817218,Y,1,28-Apr-14,3-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00043,W52H09-8265-B475,1005-00-073-9421,M16 ASSAULT RIFLE,1,4838984,Y,1,22-Apr-14,3-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00039,W52H09-8265-B475,1005-00-073-9421,M16 ASSAULT RIFLE,1,4842472,Y,1,22-Apr-14,3-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00044,W52H09-8265-B475,1005-00-073-9421,M16 ASSAULT RIFLE,1,4865093,Y,1,22-Apr-14,3-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00041,W52H09-8265-B475,1005-00-073-9421,M16 ASSAULT RIFLE,1,4865118,Y,1,22-Apr-14,3-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00045,W52H09-8265-B475,1005-00-073-9421,M16 ASSAULT RIFLE,1,4868661,Y,1,22-Apr-14,3-Oct-08,1-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14110NJ00001,W52H09-8265-B476,1005-00-589-1271,M14 ASSAULT RIFLE,1,1099529,Y,1,22-Apr-14,1-Mar-11,1-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00042,W52H09-8265-B476,1005-00-589-1271,M14 ASSAULT RIFLE,1,1188026,Y,1,22-Apr-14,1-Mar-11,1-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00030,W52H09-8265-B476,1005-00-589-1271,M14 ASSAULT RIFLE,1,1238877,Y,1,22-Apr-14,1-Mar-11,1-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00031,W52H09-8265-B476,1005-00-589-1271,M14 ASSAULT RIFLE,1,1254651,Y,1,22-Apr-14,1-Mar-11,1-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00032,W52H09-8265-B476,1005-00-589-1271,M14 ASSAULT RIFLE,1,578010,Y,1,22-Apr-14,1-Mar-11,1-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTHZ7,MONTVILLE TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14108NJ00046,W52H09-8265-B476,1005-00-589-1271,M14 ASSAULT RIFLE,1,962838,Y,1,22-Apr-14,1-Mar-11,1-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14225NJ00007,2YTH24-4205-9208,2320-01-230-0308,"TRUCK,CARGO",1,2501372,N,4,13-Aug-14,1-Aug-14,13-Aug-14,A,1,null,Each,"$72,040.00 ","$72,040.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14225NJ00017,2YTH24-4205-9225,2320-01-230-0308,"TRUCK,CARGO",1,2500919,N,5,14-Aug-14,1-Aug-14,14-Aug-14,A,1,null,Each,"$72,040.00 ","$72,040.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14225NJ00010,2YTH24-4205-9252,2320-01-230-0308,"TRUCK,CARGO",1,2501306,N,4,14-Aug-14,1-Aug-14,14-Aug-14,A,1,null,Each,"$72,040.00 ","$72,040.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14225NJ00004,2YTH24-4206-9722,2320-01-230-0305,"TRUCK,DUMP",1,2900220,N,4,13-Aug-14,29-Jul-14,13-Aug-14,A,1,null,Each,"$72,425.00 ","$72,425.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14225NJ00015,2YTH24-4209-0578,4320-01-337-7538,"PUMPING ASSEMBLY,FLAMMABLE LIQUID,BULK TRANSFER",1,NULL,N,3,14-Aug-14,1-Aug-14,14-Aug-14,A,1,null,Each,"$13,094.00 ","$13,094.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14225NJ00011,2YTH24-4209-0583,2320-01-230-0304,"TRUCK,WRECKER",1,3600608,N,4,14-Aug-14,1-Aug-14,14-Aug-14,A,1,null,Each,#########,"$168,960.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14241NJ00028,2YTH24-4213-2282,3930-DS-FOR-KLIF,FORKLIFT,1,NULL,N,0,29-Aug-14,21-Aug-14,29-Aug-14,A,,null,Each,"$28,868.00 ","$28,868.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14241NJ00024,2YTH24-4213-2299,3990-00-856-6245,"TIE  DOWN,CARGO,VEHICLE",1,NULL,N,0,29-Aug-14,21-Aug-14,29-Aug-14,A,1,null,Set,"$1,000.40 ","$1,000.40 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00003,2YTH24-4213-2305,5120-DS-JAC-KHAN,HAND JACK,1,NULL,N,0,6-Oct-14,30-Sep-14,6-Oct-14,A,,null,Each,$70.00 ,$70.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14241NJ00025,2YTH24-4226-7287,8140-01-252-4290,"CONTAINER ASSEMBLY,CARTRIDGE",30,NULL,N,0,29-Aug-14,21-Aug-14,29-Aug-14,A,1,null,Each,$7.50 ,$225.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14241NJ00026,2YTH24-4226-7288,8140-01-316-9143,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",15,NULL,N,0,29-Aug-14,21-Aug-14,29-Aug-14,A,1,null,Each,$22.26 ,$333.90 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14241NJ00027,2YTH24-4230-8746,6130-01-272-4709,"CHARGER,BATTERY",1,NULL,N,0,29-Aug-14,21-Aug-14,29-Aug-14,A,,null,Each,"$2,650.07 ","$2,650.07 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00008,2YTH24-4234-0895,2330-DS-TRA-ILE1,TRAILER,1,0,N,4,23-Sep-14,10-Sep-14,23-Sep-14,A,,null,Each,"$2,376.00 ","$2,376.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00004,2YTH24-4237-1370,2320-01-107-7155,"TRUCK,UTILITY",1,113654,Y,3,23-Sep-14,10-Sep-14,23-Sep-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00011,2YTH24-4237-1393,2330-01-226-0701,"SEMITRAILER,CARGO",1,42297,N,3,23-Sep-14,15-Sep-14,23-Sep-14,A,7,null,Each,"$14,921.68 ","$14,921.68 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14274NJ00040,2YTH24-4237-1405,3930-01-054-3833,"TRUCK,LIFT,FORK",1,333-601,N,3,2-Oct-14,24-Sep-14,2-Oct-14,A,,null,Each,#########,"$100,010.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00004,2YTH24-4237-1446,5120-01-029-6642,"SPLICING KIT,FIBROUS ROPE",1,NULL,N,0,6-Oct-14,30-Sep-14,6-Oct-14,A,,null,Kit,$29.46 ,$29.46 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00009,2YTH24-4240-3360,8140-01-316-9143,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",20,0,N,2,23-Sep-14,10-Sep-14,23-Sep-14,A,1,null,Each,$22.26 ,$445.20 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14293NJ00023,2YTH24-4241-4358,7830-DS-STE-PPER,STEPPER,1,NULL,N,0,21-Oct-14,9-Oct-14,21-Oct-14,A,,W26ABN-4238-9054,Each,$600.00 ,$600.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14296NJ00011,2YTH24-4242-4676,6115-01-624-4711,"GENERATOR SET,DIESEL ENGINE",1,277130,N,3,23-Oct-14,9-Oct-14,23-Oct-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00003,2YTH24-4243-4807,2320-01-047-8750,"TRUCK,VAN",1,C53400611,N,3,23-Sep-14,10-Sep-14,23-Sep-14,A,7,null,Each,#########,"$135,122.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00008,2YTH24-4252-1085,8110-00-824-1444,"DRUM,FABRIC,COLLAPSIBLE",1,0,N,1,6-Oct-14,19-Sep-14,6-Oct-14,A,,null,Each,"$2,485.00 ","$2,485.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00007,2YTH24-4252-8721,2320-01-107-7155,"TRUCK,UTILITY",1,7383,Y,3,23-Sep-14,15-Sep-14,23-Sep-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00010,2YTH24-4253-3120,2320-01-230-0303,TRUCK TRACTOR,1,3200423,N,4,23-Sep-14,15-Sep-14,23-Sep-14,A,1,null,Each,"$68,207.00 ","$68,207.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00014,2YTH24-4255-6774,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",1,05SS46232,N,4,6-Oct-14,19-Sep-14,6-Oct-14,A,,null,Each,"$31,000.00 ","$31,000.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00016,2YTH24-4255-6775,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",1,36590389,N,3,6-Oct-14,1-Oct-14,6-Oct-14,A,,FB4484-4225-40006,Each,"$31,000.00 ","$31,000.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00007,2YTH24-4255-6793,2320-01-230-0306,"TRUCK,DUMP",1,3000064,N,4,3-Oct-14,19-Sep-14,3-Oct-14,A,,null,Each,"$92,489.00 ","$92,489.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14265NJ00012,2YTH24-4258-7403,2320-01-230-0307,"TRUCK,CARGO",1,2307689,N,3,23-Sep-14,15-Sep-14,23-Sep-14,A,1,null,Each,"$67,139.00 ","$67,139.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00015,2YTH24-4258-7960,6115-01-275-5061,"GENERATOR SET,DIESEL ENGINE",1,FZ41446,N,3,6-Oct-14,19-Sep-14,6-Oct-14,A,,null,Each,"$10,700.00 ","$10,700.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00006,2YTH24-4258-8026,2320-01-107-7155,"TRUCK,UTILITY",1,60833,Y,4,3-Oct-14,19-Sep-14,3-Oct-14,Q,,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00011,2YTH24-4259-0273,6110-DS-DIS-TRIB,GENERATOR DISTRIBUTOR,4,0,N,2,6-Oct-14,19-Sep-14,6-Oct-14,A,,null,Each,$400.00 ,"$1,600.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00005,2YTH24-4259-0287,2320-01-107-7155,"TRUCK,UTILITY",1,3518,Y,4,3-Oct-14,19-Sep-14,3-Oct-14,Q,,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,PENDING RECEIP,PENDING RECEIPT,,2YTH24-4267-9168,2330-01-387-5443,"TRAILER,CARGO",1,,N,0,10-Nov-14,10-Nov-14,,A,7,null,Each,"$8,954.00 ","$8,954.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00010,2YTH24-4267-9230,5120-00-188-8450,"SHOVEL,HAND",4,NULL,N,0,6-Oct-14,30-Sep-14,6-Oct-14,A,,null,Each,$16.78 ,$67.12 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14296NJ00010,2YTH24-4267-9243,1095-01-197-7902,"RACK,STORAGE,SMALL ARMS",3,NULL,N,0,23-Oct-14,9-Oct-14,23-Oct-14,A,,null,Each,$247.57 ,$742.71 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00013,2YTH24-4267-9251,4940-00-322-6016,"SHOP SET,SPARE PART",1,0,N,1,6-Oct-14,1-Oct-14,6-Oct-14,A,,null,Set,"$9,556.00 ","$9,556.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00012,2YTH24-4267-9254,7110-DS-SAF-E000,SAFE,2,1233440,N,1,6-Oct-14,30-Sep-14,6-Oct-14,A,,null,Each,$500.00 ,"$1,000.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14276NJ00009,2YTH24-4267-9256,5430-01-470-7380,"TANK,FABRIC,COLLAPSIBLE",2,0,N,2,6-Oct-14,1-Oct-14,6-Oct-14,A,,null,Each,"$3,443.00 ","$6,886.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00061,2YTH24-4268-0788,4910-00-754-0707,"SHOP EQUIPMENT,AUTOMOTIVE VEHICLE",1,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Set,"$46,988.00 ","$46,988.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00064,2YTH24-4268-0793,4910-01-459-7080,"GUARD,SAFETY,TIRE  INFLATION",1,2.61E+11,N,3,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$341.55 ,$341.55 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00065,2YTH24-4268-0797,5120-DS-SCR-EWDR,SCREWDRIVER,1,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00066,2YTH24-4268-0798,5120-01-251-0149,TORQUING TOOL KIT,1,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Kit,"$7,562.27 ","$7,562.27 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00067,2YTH24-4268-0800,5120-01-355-1742,"WRENCH,TORQUE",1,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$337.36 ,$337.36 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00068,2YTH24-4268-0802,5120-00-169-2986,"MULTIPLIER,TORQUE  WRENCH",1,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,"$4,592.00 ","$4,592.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00069,2YTH24-4268-0803,5120-01-283-0320,"RIVETER,BLIND,HAND",1,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$902.00 ,$902.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00070,2YTH24-4268-0811,5140-DS-TOO-LBOX,TOOLBOX,2,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00071,2YTH24-4268-0821,6220-DS-VEH-LIGH,ELECTRIC VEHICULAR LIGHTS AND FIXTURES,5,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00072,2YTH24-4268-0823,9930-00-451-1231,"POUCH,HUMAN REMAINS",30,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$136.53 ,"$4,095.90 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00073,2YTH24-4268-0825,6230-00-299-7077,"LIGHT SET,GENERAL ILLUMINATION",2,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Set,"$5,579.00 ","$11,158.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00091,2YTH24-4268-0827,6115-01-274-7390,"GENERATOR SET,DIESEL ENGINE",1,RZJ02186,N,4,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,"$25,073.00 ","$25,073.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00074,2YTH24-4268-0829,5140-01-560-0587,"TOOL BOX,PORTABLE",2,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,A,,null,Each,$400.00 ,$800.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00075,2YTH24-4268-0832,1005-01-454-9283,"CONVERSION KIT,RIFLE",10,NULL,N,0,5-Nov-14,29-Oct-14,5-Nov-14,D,,null,Kit,$776.00 ,"$7,760.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00076,2YTH24-4276-8951,4720-DS-HOS-EFLX,"HOSE AND TUBING, FLEXIBLE",3,NULL,N,0,5-Nov-14,22-Oct-14,5-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00077,2YTH24-4276-8952,4720-DS-HOS-EFLX,"HOSE AND TUBING, FLEXIBLE",2,NULL,N,0,5-Nov-14,22-Oct-14,5-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00078,2YTH24-4276-8954,4720-DS-HOS-EFLX,"HOSE AND TUBING, FLEXIBLE",6,NULL,N,0,5-Nov-14,22-Oct-14,5-Nov-14,A,,null,Each,$0.00 ,$0.00 
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00079,2YTH24-4279-9883,1080-00-108-1173,"SUPPORT,CAMOUFLAGE SCREENING SYSTEM",5,NULL,N,0,5-Nov-14,22-Oct-14,5-Nov-14,A,,null,Each,$420.00 ,"$2,100.00 "
NJ,2YTH24,MORRIS COUNTY PARK POLICE,Y,State,TRACKED,ASSIGNED,14308NJ00092,2YTH24-4280-0620,8145-01-471-3557,CONTAINER FOR REFRI,2,34548,N,3,5-Nov-14,22-Oct-14,5-Nov-14,A,,null,Each,"$19,547.36 ","$39,094.72 "
